True,jungle,Fiddlesticks,12,5.333333333333333,0,2,4
False,jungle,Fiddlesticks,6,1.8333333333333333,0,0,2
False,jungle,Fiddlesticks,2,4.0,0,0,2
True,jungle,Fiddlesticks,8,4.666666666666667,1,3,5
True,jungle,Fiddlesticks,16,29.0,1,3,6
False,jungle,Kayn,2,0.7142857142857143,1,2,2
False,jungle,Kayn,12,2.3333333333333335,1,1,1
False,jungle,Kayn,8,2.6,0,0,2
True,mid_lane,Draven,1,0.5,0,0,0
False,top_lane,Draven,3,0.25,1,1,1
False,jungle,Jax,11,1.6666666666666667,1,2,3
True,mid_lane,Draven,11,1.4545454545454546,1,1,3
True,mid_lane,Draven,7,3.0,0,2,7
False,mid_lane,Draven,5,5.0,1,2,4
False,mid_lane,Draven,13,1.9,1,2,3
True,jungle,Jax,4,0.9,0,1,1
False,jungle,Master Yi,6,1.6,0,0,2
False,jungle,Kayn,23,3.1,1,3,7
True,bot_lane,Ezreal,2,1.0,0,1,1
True,jungle,Master Yi,8,1.5555555555555556,2,4,4
False,jungle,Kayn,6,1.0,0,0,1
True,jungle,Kayn,10,2.5714285714285716,2,2,3
False,mid_lane,Draven,1,0.2857142857142857,0,0,0
False,bot_lane,Draven,4,1.8333333333333333,0,0,3
True,jungle,Kayn,7,1.3,0,0,1
